Vehicle ID,Make,Short Model,Long Model,Trim,Derivative,Year introduced,Year discontinued,Currently Available
72088,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,SE,B200d SE 5dr,2015,,Y
72089,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,SE,B200d SE 5dr Auto,2015,,Y
72090,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,SE,B200d SE Executive 5dr,2015,,Y
72091,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,SE,B200d SE Executive 5dr Auto,2015,,Y
72092,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport 5dr,2015,,Y
72093,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport 5dr Auto,2015,,Y
72094,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport Executive 5dr,2015,,Y
72095,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport Executive 5dr Auto,2015,,Y
72096,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport Premium 5dr,2015,,Y
72097,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport Premium 5dr Auto,2015,,Y
72098,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport Premium Plus 5dr,2015,,Y
72099,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B200d Sport Premium Plus 5dr Auto,2015,,Y
72100,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line 5dr,2015,,Y
72101,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line 5dr Auto,2015,,Y
72102,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line Executive 5dr,2015,,Y
72103,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line Executive 5dr Auto,2015,,Y
72104,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line Premium 5dr,2015,,Y
72105,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line Premium 5dr Auto,2015,,Y
72106,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line Premium Plus 5dr,2015,,Y
72107,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B200d AMG Line Premium Plus 5dr Auto,2015,,Y
72108,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d Sport 5dr Auto,2015,,Y
72109,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d Sport Executive 5dr Auto,2015,,Y
72110,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d Sport Premium 5dr Auto,2015,,Y
72111,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d Sport Premium Plus 5dr Auto,2015,,Y
72112,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d AMG Line 5dr Auto,2015,,Y
72113,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d AMG Line Executive 5dr Auto,2015,,Y
72114,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d AMG Line Premium 5dr Auto,2015,,Y
72115,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d AMG Line Premium Plus 5dr Auto,2015,,Y
72116,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d 4MATIC Sport 5dr Auto,2015,,Y
72117,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d 4MATIC Sport Executive 5dr Auto,2015,,Y
72118,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d 4MATIC Sport Premium 5dr Auto,2015,,Y
72119,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,Sport,B220d 4MATIC Sport Premium Plus 5dr Auto,2015,,Y
72120,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d 4MATIC AMG Line 5dr Auto,2015,,Y
72121,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d 4MATIC AMG Line Executive 5dr Auto,2015,,Y
72122,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d 4MATIC AMG Line Premium 5dr Auto,2015,,Y
72123,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,AMG Line,B220d 4MATIC AMG Line Premium Plus 5dr Auto,2015,,Y
78369,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,SE,GLA 200 SE 5dr,2017,,Y
78370,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,SE,GLA 200 SE 5dr Auto,2017,,Y
78371,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,SE,GLA 200 SE Executive 5dr,2017,,Y
78372,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,SE,GLA 200 SE Executive 5dr Auto,2017,,Y
78373,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport 5dr,2017,,Y
78374,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport 5dr Auto,2017,,Y
78375,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport Executive 5dr,2017,,Y
78376,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport Executive 5dr Auto,2017,,Y
78377,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport Premium 5dr,2017,,Y
78378,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport Premium 5dr Auto,2017,,Y
78379,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport Premium Plus 5dr,2017,,Y
78380,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 200 Sport Premium Plus 5dr Auto,2017,,Y
78381,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line 5dr,2017,,Y
78382,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line 5dr Auto,2017,,Y
78383,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line Executive 5dr,2017,,Y
78384,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line Executive 5dr Auto,2017,,Y
78385,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line Premium 5dr,2017,,Y
78386,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line Premium 5dr Auto,2017,,Y
78387,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line Premium Plus 5dr,2017,,Y
78388,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 200 AMG Line Premium Plus 5dr Auto,2017,,Y
78389,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 250 4Matic Sport 5dr Auto,2017,,Y
78390,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 250 4Matic Sport Executive 5dr Auto,2017,,Y
78391,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 250 4Matic Sport Premium 5dr Auto,2017,,Y
78392,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,Sport,GLA 250 4Matic Sport Premium Plus 5dr Auto,2017,,Y
78393,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 250 4Matic AMG Line 5dr Auto,2017,,Y
78394,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 250 4Matic AMG Line Executive 5dr Auto,2017,,Y
78395,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 250 4Matic AMG Line Premium 5dr Auto,2017,,Y
78396,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK,AMG Line,GLA 250 4Matic AMG Line Premium Plus 5dr Auto,2017,,Y
78333,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,SE,GLA 200d SE 5dr,2017,,Y
78334,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,SE,GLA 200d SE 5dr Auto,2017,,Y
78335,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,SE,GLA 200d SE Executive 5dr,2017,,Y
78336,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,SE,GLA 200d SE Executive 5dr Auto,2017,,Y
78337,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport 5dr,2017,,Y
78338,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport 5dr Auto,2017,,Y
78339,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport Executive 5dr,2017,,Y
78340,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport Executive 5dr Auto,2017,,Y
78341,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport Premium 5dr,2017,,Y
78342,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport Premium 5dr Auto,2017,,Y
78343,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport Premium Plus 5dr,2017,,Y
78344,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d Sport Premium Plus 5dr Auto,2017,,Y
78345,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line 5dr,2017,,Y
78346,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line 5dr Auto,2017,,Y
78347,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line Executive 5dr,2017,,Y
78348,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line Executive 5dr Auto,2017,,Y
78349,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line Premium 5dr,2017,,Y
78350,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line Premium 5dr Auto,2017,,Y
78351,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line Premium Plus 5dr,2017,,Y
78352,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d AMG Line Premium Plus 5dr Auto,2017,,Y
78353,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d 4Matic Sport 5dr Auto,2017,,Y
78354,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d 4Matic Sport Executive 5dr Auto,2017,,Y
78355,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d 4Matic Sport Premium 5dr Auto,2017,,Y
78356,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 200d 4Matic Sport Premium Plus 5dr Auto,2017,,Y
78357,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d 4Matic AMG Line 5dr Auto,2017,,Y
78358,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d 4Matic AMG Line Executive 5dr Auto,2017,,Y
78359,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d 4Matic AMG Line Premium 5dr Auto,2017,,Y
78360,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 200d 4Matic AMG Line Premium Plus 5dr Auto,2017,,Y
78361,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 220d 4Matic Sport 5dr Auto,2017,,Y
78362,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 220d 4Matic Sport Executive 5dr Auto,2017,,Y
78363,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 220d 4Matic Sport Premium 5dr Auto,2017,,Y
78364,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,Sport,GLA 220d 4Matic Sport Premium Plus 5dr Auto,2017,,Y
78365,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 220d 4Matic AMG Line 5dr Auto,2017,,Y
78366,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 220d 4Matic AMG Line Executive 5dr Auto,2017,,Y
78367,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 220d 4Matic AMG Line Premium 5dr Auto,2017,,Y
78368,MERCEDES-BENZ,GLA CLASS,GLA CLASS DIESEL HATCHBACK,AMG Line,GLA 220d 4Matic AMG Line Prem Plus 5dr Auto,2017,,Y
78397,MERCEDES-BENZ,GLA CLASS,GLA CLASS AMG HATCHBACK,AMG,GLA 45 4Matic 5dr Auto,2017,,Y
78398,MERCEDES-BENZ,GLA CLASS,GLA CLASS AMG HATCHBACK,AMG,GLA 45 4Matic Premium 5dr Auto,2017,,Y
78407,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200 WhiteArt 5dr,2017,,Y
78408,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200 WhiteArt 5dr Auto,2017,,Y
78409,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200 WhiteArt Premium Plus 5dr,2017,,Y
78410,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200 WhiteArt Premium Plus 5dr Auto,2017,,Y
78411,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 250 4Matic WhiteArt 5dr Auto,2017,,Y
78412,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 250 4Matic WhiteArt Premium Plus 5dr Auto,2017,,Y
78399,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200d WhiteArt 5dr,2017,,Y
78400,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200d WhiteArt 5dr Auto,2017,,Y
78401,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200d WhiteArt Premium Plus 5dr,2017,,Y
78402,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200d WhiteArt Premium Plus 5dr Auto,2017,,Y
78403,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200d 4Matic WhiteArt 5dr Auto,2017,,Y
78404,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 200d 4Matic WhiteArt Premium Plus 5dr Auto,2017,,Y
78405,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 220d 4Matic WhiteArt 5dr Auto,2017,,Y
78406,MERCEDES-BENZ,GLA CLASS,GLA CLASS HATCHBACK SPECIAL EDITION,WhiteArt,GLA 220d 4Matic WhiteArt Premium Plus 5dr Auto,2017,,Y
78413,MERCEDES-BENZ,GLA CLASS,GLA CLASS AMG HATCHBACK SPECIAL EDITION,AMG Yellow Night Edition,GLA 45 4Matic Yellow Night Edition 5dr Auto,2017,,Y
75127,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,Sport,CLA 180 Sport 4dr,2016,,Y
75128,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,Sport,CLA 180 Sport 4dr Tip Auto,2016,,Y
75172,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,Sport,CLA 180 Sport 4dr [Map Pilot],2016,,Y
75173,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,Sport,CLA 180 Sport 4dr Tip Auto [Map Pilot],2016,,Y
75174,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,Sport,CLA 180 Sport 4dr [Comand],2016,,Y
75175,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,Sport,CLA 180 Sport 4dr Tip Auto [Comand],2016,,Y
75129,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,AMG Line,CLA 180 AMG Line 4dr,2016,,Y
75130,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,AMG Line,CLA 180 AMG Line 4dr Tip Auto,2016,,Y
75176,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,AMG Line,CLA 180 AMG Line 4dr [Map Pilot],2016,,Y
75177,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,AMG Line,CLA 180 AMG Line 4dr Tip Auto [Map Pilot],2016,,Y
75178,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,AMG Line,CLA 180 AMG Line 4dr [Comand],2016,,Y
75179,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,AMG Line,CLA 180 AMG Line 4dr Tip Auto [Comand],2016,,Y
75131,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,250 AMG,CLA 250 AMG 4dr,2016,,Y
75132,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,250 AMG,CLA 250 AMG 4dr Tip Auto,2016,,Y
75180,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,250 AMG,CLA 250 AMG 4dr [Comand],2016,,Y
75181,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,250 AMG,CLA 250 AMG 4dr Tip Auto [Comand],2016,,Y
75133,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,250 AMG,CLA 250 AMG 4Matic 4dr Tip Auto,2016,,Y
75182,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,250 AMG,CLA 250 AMG 4Matic 4dr Tip Auto [Comand],2016,,Y
75146,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,Sport,CLA 180 Sport 5dr,2016,,Y
75147,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,Sport,CLA 180 Sport 5dr Tip Auto,2016,,Y
75217,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,Sport,CLA 180 Sport 5dr [Map Pilot],2016,,Y
75218,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,Sport,CLA 180 Sport 5dr Tip Auto [Map Pilot],2016,,Y
75219,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,Sport,CLA 180 Sport 5dr [Comand],2016,,Y
75220,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,Sport,CLA 180 Sport 5dr Tip Auto [Comand],2016,,Y
75148,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,AMG Line,CLA 180 AMG Line 5dr,2016,,Y
75149,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,AMG Line,CLA 180 AMG Line 5dr Tip Auto,2016,,Y
75221,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,AMG Line,CLA 180 AMG Line 5dr [Map Pilot],2016,,Y
75222,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,AMG Line,CLA 180 AMG Line 5dr Tip Auto [Map Pilot],2016,,Y
75223,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,AMG Line,CLA 180 AMG Line 5dr [Comand],2016,,Y
75224,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,AMG Line,CLA 180 AMG Line 5dr Tip Auto [Comand],2016,,Y
75150,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,250 AMG,CLA 250 AMG 4Matic 5dr Tip Auto,2016,,Y
75225,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,250 AMG,CLA 250 AMG 4Matic 5dr Tip Auto [Comand],2016,,Y
75135,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 200d Sport 4dr,2016,,Y
75136,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 200d Sport 4dr Tip Auto,2016,,Y
75201,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 200d Sport 4dr [Map Pilot],2016,,Y
75202,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 200d Sport 4dr Tip Auto [Map Pilot],2016,,Y
75203,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 200d Sport 4dr [Comand],2016,,Y
75204,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 200d Sport 4dr Tip Auto [Comand],2016,,Y
75137,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 200d AMG Line 4dr,2016,,Y
75138,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 200d AMG Line 4dr Tip Auto,2016,,Y
75205,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 200d AMG Line 4dr [Map Pilot],2016,,Y
75206,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 200d AMG Line 4dr Tip Auto [Map Pilot],2016,,Y
75207,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 200d AMG Line 4dr [Comand],2016,,Y
75208,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 200d AMG Line 4dr Tip Auto [Comand],2016,,Y
75139,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 220d Sport 4dr Tip Auto,2016,,Y
75209,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 220d Sport 4dr Tip Auto [Map Pilot],2016,,Y
75210,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 220d Sport 4dr Tip Auto [Comand],2016,,Y
75140,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 220d AMG Line 4dr Tip Auto,2016,,Y
75211,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 220d AMG Line 4dr Tip Auto [Map Pilot],2016,,Y
75212,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 220d AMG Line 4dr Tip Auto [Comand],2016,,Y
75141,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 220d Sport 4Matic 4dr Tip Auto,2016,,Y
75213,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 220d Sport 4Matic 4dr Tip Auto [Map Pilot],2016,,Y
75214,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,Sport,CLA 220d Sport 4Matic 4dr Tip Auto [Comand],2016,,Y
75142,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 220d AMG Line 4Matic 4dr Tip Auto,2016,,Y
75215,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 220d AMG Line 4Matic 4dr Tip Auto [Map Pilot],2016,,Y
75216,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL COUPE,AMG Line,CLA 220d AMG Line 4Matic 4dr Tip Auto [Comand],2016,,Y
75152,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 200d Sport 5dr,2016,,Y
75153,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 200d Sport 5dr Tip Auto,2016,,Y
75226,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 200d Sport 5dr [Map Pilot],2016,,Y
75227,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 200d Sport 5dr Tip Auto [Map Pilot],2016,,Y
75228,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 200d Sport 5dr [Comand],2016,,Y
75229,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 200d Sport 5dr Tip Auto [Comand],2016,,Y
75154,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 200d AMG Line 5dr,2016,,Y
75155,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 200d AMG Line 5dr Tip Auto,2016,,Y
75230,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 200d AMG Line 5dr [Map Pilot],2016,,Y
75231,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 200d AMG Line 5dr Tip Auto [Map Pilot],2016,,Y
75232,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 200d AMG Line 5dr [Comand],2016,,Y
75233,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,AMG Line,CLA 200d AMG Line 5dr Tip Auto [Comand],2016,,Y
75156,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 220d Sport 5dr Tip Auto,2016,,Y
75234,MERCEDES-BENZ,CLA CLASS,CLA CLASS DIESEL SHOOTING BRAKE,Sport,CLA 220d Sport 5dr Tip Auto [Map Pilot],2016,,Y
